CaseID,Activity,Timestamp,Resource
80,Υποβολή Παραγγελίας,2024-01-02 00:45:00,Πελάτης
80,Έλεγχος Πληρωμής,2024-01-02 00:54:00,Σύστημα
80,Συλλογή Προϊόντων,2024-01-02 17:54:00,Αποθηκάριος
80,Συσκευασία,2024-01-02 18:24:00,Αποθηκάριος
80,Αποστολή,2024-01-02 20:24:00,Courier
81,Υποβολή Παραγγελίας,2024-01-02 01:28:00,Πελάτης
81,Έλεγχος Πληρωμής,2024-01-02 01:29:00,Σύστημα
81,Συλλογή Προϊόντων,2024-01-02 13:29:00,Αποθηκάριος
81,Συσκευασία,2024-01-02 13:48:00,Αποθηκάριος
81,Αποστολή,2024-01-02 17:48:00,Courier
82,Υποβολή Παραγγελίας,2024-01-02 01:55:00,Πελάτης
82,Έλεγχος Πληρωμής,2024-01-02 02:02:00,Σύστημα
82,Συλλογή Προϊόντων,2024-01-02 20:02:00,Αποθηκάριος
82,Συσκευασία,2024-01-02 20:16:00,Αποθηκάριος
82,Αποστολή,2024-01-02 23:16:00,Courier
83,Υποβολή Παραγγελίας,2024-01-02 01:32:00,Πελάτης
83,Έλεγχος Πληρωμής,2024-01-02 01:47:00,Σύστημα
83,Συλλογή Προϊόντων,2024-01-02 05:47:00,Αποθηκάριος
83,Συσκευασία,2024-01-02 06:10:00,Αποθηκάριος
83,Αποστολή,2024-01-02 08:10:00,Courier
84,Υποβολή Παραγγελίας,2024-01-02 02:15:00,Πελάτης
84,Έλεγχος Πληρωμής,2024-01-02 02:28:00,Σύστημα
84,Συλλογή Προϊόντων,2024-01-03 02:28:00,Αποθηκάριος
84,Συσκευασία,2024-01-03 02:43:00,Αποθηκάριος
84,Αποστολή,2024-01-03 06:43:00,Courier
85,Υποβολή Παραγγελίας,2024-01-02 02:54:00,Πελάτης
85,Έλεγχος Πληρωμής,2024-01-02 03:01:00,Σύστημα
85,Ακύρωση Παραγγελίας,2024-01-02 03:58:00,Σύστημα
86,Υποβολή Παραγγελίας,2024-01-02 02:37:00,Πελάτης
86,Έλεγχος Πληρωμής,2024-01-02 02:51:00,Σύστημα
86,Συλλογή Προϊόντων,2024-01-02 23:51:00,Αποθηκάριος
86,Συσκευασία,2024-01-03 00:04:00,Αποθηκάριος
86,Αποστολή,2024-01-03 04:04:00,Courier
87,Υποβολή Παραγγελίας,2024-01-02 03:01:00,Πελάτης
87,Έλεγχος Πληρωμής,2024-01-02 03:10:00,Σύστημα
87,Συλλογή Προϊόντων,2024-01-03 02:10:00,Αποθηκάριος
87,Συσκευασία,2024-01-03 02:20:00,Αποθηκάριος
87,Αποστολή,2024-01-03 03:20:00,Courier
88,Υποβολή Παραγγελίας,2024-01-02 03:02:00,Πελάτης
88,Έλεγχος Πληρωμής,2024-01-02 03:14:00,Σύστημα
88,Συλλογή Προϊόντων,2024-01-03 01:14:00,Αποθηκάριος
88,Συσκευασία,2024-01-03 01:44:00,Αποθηκάριος
88,Αποστολή,2024-01-03 04:44:00,Courier
89,Υποβολή Παραγγελίας,2024-01-02 02:56:00,Πελάτης
89,Έλεγχος Πληρωμής,2024-01-02 02:57:00,Σύστημα
89,Ακύρωση Παραγγελίας,2024-01-02 03:17:00,Σύστημα
90,Υποβολή Παραγγελίας,2024-01-02 03:34:00,Πελάτης
90,Έλεγχος Πληρωμής,2024-01-02 03:36:00,Σύστημα
90,Συλλογή Προϊόντων,2024-01-02 22:36:00,Αποθηκάριος
90,Συσκευασία,2024-01-02 22:56:00,Αποθηκάριος
90,Αποστολή,2024-01-03 00:56:00,Courier
91,Υποβολή Παραγγελίας,2024-01-02 03:58:00,Πελάτης
91,Έλεγχος Πληρωμής,2024-01-02 04:07:00,Σύστημα
91,Συλλογή Προϊόντων,2024-01-02 19:07:00,Αποθηκάριος
91,Συσκευασία,2024-01-02 19:27:00,Αποθηκάριος
91,Αποστολή,2024-01-02 22:27:00,Courier
92,Υποβολή Παραγγελίας,2024-01-02 03:58:00,Πελάτης
92,Έλεγχος Πληρωμής,2024-01-02 04:01:00,Σύστημα
92,Συλλογή Προϊόντων,2024-01-02 21:01:00,Αποθηκάριος
92,Συσκευασία,2024-01-02 21:17:00,Αποθηκάριος
92,Αποστολή,2024-01-03 02:17:00,Courier
93,Υποβολή Παραγγελίας,2024-01-02 04:26:00,Πελάτης
93,Έλεγχος Πληρωμής,2024-01-02 04:30:00,Σύστημα
93,Συλλογή Προϊόντων,2024-01-02 13:30:00,Αποθηκάριος
93,Συσκευασία,2024-01-02 13:56:00,Αποθηκάριος
93,Αποστολή,2024-01-02 18:56:00,Courier
94,Υποβολή Παραγγελίας,2024-01-02 04:07:00,Πελάτης
94,Έλεγχος Πληρωμής,2024-01-02 04:22:00,Σύστημα
94,Συλλογή Προϊόντων,2024-01-02 12:22:00,Αποθηκάριος
94,Συσκευασία,2024-01-02 12:47:00,Αποθηκάριος
94,Αποστολή,2024-01-02 15:47:00,Courier
95,Υποβολή Παραγγελίας,2024-01-02 04:27:00,Πελάτης
95,Έλεγχος Πληρωμής,2024-01-02 04:35:00,Σύστημα
95,Συλλογή Προϊόντων,2024-01-02 12:35:00,Αποθηκάριος
95,Συσκευασία,2024-01-02 13:04:00,Αποθηκάριος
95,Αποστολή,2024-01-02 16:04:00,Courier
96,Υποβολή Παραγγελίας,2024-01-02 04:52:00,Πελάτης
96,Έλεγχος Πληρωμής,2024-01-02 05:06:00,Σύστημα
96,Συλλογή Προϊόντων,2024-01-02 14:06:00,Αποθηκάριος
96,Συσκευασία,2024-01-02 14:25:00,Αποθηκάριος
96,Αποστολή,2024-01-02 16:25:00,Courier
97,Υποβολή Παραγγελίας,2024-01-02 05:12:00,Πελάτης
97,Έλεγχος Πληρωμής,2024-01-02 05:27:00,Σύστημα
97,Συλλογή Προϊόντων,2024-01-03 02:27:00,Αποθηκάριος
97,Συσκευασία,2024-01-03 02:48:00,Αποθηκάριος
97,Αποστολή,2024-01-03 07:48:00,Courier
98,Υποβολή Παραγγελίας,2024-01-02 04:32:00,Πελάτης
98,Έλεγχος Πληρωμής,2024-01-02 04:33:00,Σύστημα
98,Συλλογή Προϊόντων,2024-01-02 19:33:00,Αποθηκάριος
98,Συσκευασία,2024-01-02 20:01:00,Αποθηκάριος
98,Αποστολή,2024-01-03 01:01:00,Courier
99,Υποβολή Παραγγελίας,2024-01-02 05:15:00,Πελάτης
99,Έλεγχος Πληρωμής,2024-01-02 05:22:00,Σύστημα
99,Συλλογή Προϊόντων,2024-01-02 15:22:00,Αποθηκάριος
99,Συσκευασία,2024-01-02 15:39:00,Αποθηκάριος
99,Διόρθωση Συσκευασίας,2024-01-02 15:56:00,Επόπτης
99,Συσκευασία,2024-01-02 16:09:00,Αποθηκάριος
99,Αποστολή,2024-01-02 18:09:00,Courier
100,Υποβολή Παραγγελίας,2024-01-02 04:49:00,Πελάτης
100,Έλεγχος Πληρωμής,2024-01-02 04:50:00,Σύστημα
100,Συλλογή Προϊόντων,2024-01-02 12:50:00,Αποθηκάριος
100,Συσκευασία,2024-01-02 13:08:00,Αποθηκάριος
100,Αποστολή,2024-01-02 14:08:00,Courier
101,Υποβολή Παραγγελίας,2024-01-02 05:47:00,Πελάτης
101,Έλεγχος Πληρωμής,2024-01-02 05:52:00,Σύστημα
101,Συλλογή Προϊόντων,2024-01-02 21:52:00,Αποθηκάριος
101,Συσκευασία,2024-01-02 22:07:00,Αποθηκάριος
101,Αποστολή,2024-01-03 01:07:00,Courier
102,Υποβολή Παραγγελίας,2024-01-02 05:55:00,Πελάτης
102,Έλεγχος Πληρωμής,2024-01-02 06:10:00,Σύστημα
102,Συλλογή Προϊόντων,2024-01-02 15:10:00,Αποθηκάριος
102,Συσκευασία,2024-01-02 15:29:00,Αποθηκάριος
102,Αποστολή,2024-01-02 20:29:00,Courier
103,Υποβολή Παραγγελίας,2024-01-02 05:56:00,Πελάτης
103,Έλεγχος Πληρωμής,2024-01-02 05:58:00,Σύστημα
103,Συλλογή Προϊόντων,2024-01-02 19:58:00,Αποθηκάριος
103,Συσκευασία,2024-01-02 20:12:00,Αποθηκάριος
103,Αποστολή,2024-01-02 21:12:00,Courier
104,Υποβολή Παραγγελίας,2024-01-02 05:35:00,Πελάτης
104,Έλεγχος Πληρωμής,2024-01-02 05:38:00,Σύστημα
104,Συλλογή Προϊόντων,2024-01-02 17:38:00,Αποθηκάριος
104,Συσκευασία,2024-01-02 17:48:00,Αποθηκάριος
104,Αποστολή,2024-01-02 22:48:00,Courier
105,Υποβολή Παραγγελίας,2024-01-02 06:20:00,Πελάτης
105,Έλεγχος Πληρωμής,2024-01-02 06:25:00,Σύστημα
105,Συλλογή Προϊόντων,2024-01-03 00:25:00,Αποθηκάριος
105,Συσκευασία,2024-01-03 00:35:00,Αποθηκάριος
105,Αποστολή,2024-01-03 02:35:00,Courier
106,Υποβολή Παραγγελίας,2024-01-02 06:33:00,Πελάτης
106,Έλεγχος Πληρωμής,2024-01-02 06:39:00,Σύστημα
106,Συλλογή Προϊόντων,2024-01-02 12:39:00,Αποθηκάριος
106,Συσκευασία,2024-01-02 12:58:00,Αποθηκάριος
106,Αποστολή,2024-01-02 17:58:00,Courier
107,Υποβολή Παραγγελίας,2024-01-02 06:20:00,Πελάτης
107,Έλεγχος Πληρωμής,2024-01-02 06:22:00,Σύστημα
107,Συλλογή Προϊόντων,2024-01-02 17:22:00,Αποθηκάριος
107,Συσκευασία,2024-01-02 17:41:00,Αποθηκάριος
107,Αποστολή,2024-01-02 21:41:00,Courier
108,Υποβολή Παραγγελίας,2024-01-02 06:36:00,Πελάτης
108,Έλεγχος Πληρωμής,2024-01-02 06:38:00,Σύστημα
108,Συλλογή Προϊόντων,2024-01-03 02:38:00,Αποθηκάριος
108,Συσκευασία,2024-01-03 02:58:00,Αποθηκάριος
108,Διόρθωση Συσκευασίας,2024-01-03 03:44:00,Επόπτης
108,Συσκευασία,2024-01-03 03:50:00,Αποθηκάριος
108,Αποστολή,2024-01-03 05:50:00,Courier
109,Υποβολή Παραγγελίας,2024-01-02 06:43:00,Πελάτης
109,Έλεγχος Πληρωμής,2024-01-02 06:52:00,Σύστημα
109,Συλλογή Προϊόντων,2024-01-02 22:52:00,Αποθηκάριος
109,Συσκευασία,2024-01-02 23:15:00,Αποθηκάριος
109,Διόρθωση Συσκευασίας,2024-01-02 23:34:00,Επόπτης
109,Συσκευασία,2024-01-02 23:48:00,Αποθηκάριος
109,Αποστολή,2024-01-03 02:48:00,Courier
110,Υποβολή Παραγγελίας,2024-01-02 06:47:00,Πελάτης
110,Έλεγχος Πληρωμής,2024-01-02 06:59:00,Σύστημα
110,Συλλογή Προϊόντων,2024-01-02 17:59:00,Αποθηκάριος
110,Συσκευασία,2024-01-02 18:26:00,Αποθηκάριος
110,Αποστολή,2024-01-02 21:26:00,Courier
111,Υποβολή Παραγγελίας,2024-01-02 06:56:00,Πελάτης
111,Έλεγχος Πληρωμής,2024-01-02 06:58:00,Σύστημα
111,Συλλογή Προϊόντων,2024-01-03 01:58:00,Αποθηκάριος
111,Συσκευασία,2024-01-03 02:21:00,Αποθηκάριος
111,Αποστολή,2024-01-03 04:21:00,Courier
112,Υποβολή Παραγγελίας,2024-01-02 06:50:00,Πελάτης
112,Έλεγχος Πληρωμής,2024-01-02 06:53:00,Σύστημα
112,Συλλογή Προϊόντων,2024-01-02 16:53:00,Αποθηκάριος
112,Συσκευασία,2024-01-02 17:11:00,Αποθηκάριος
112,Διόρθωση Συσκευασίας,2024-01-02 17:40:00,Επόπτης
112,Συσκευασία,2024-01-02 17:49:00,Αποθηκάριος
112,Αποστολή,2024-01-02 18:49:00,Courier
113,Υποβολή Παραγγελίας,2024-01-02 07:49:00,Πελάτης
113,Έλεγχος Πληρωμής,2024-01-02 07:50:00,Σύστημα
113,Συλλογή Προϊόντων,2024-01-02 16:50:00,Αποθηκάριος
113,Συσκευασία,2024-01-02 17:16:00,Αποθηκάριος
113,Αποστολή,2024-01-02 19:16:00,Courier
114,Υποβολή Παραγγελίας,2024-01-02 07:43:00,Πελάτης
114,Έλεγχος Πληρωμής,2024-01-02 07:46:00,Σύστημα
114,Συλλογή Προϊόντων,2024-01-02 22:46:00,Αποθηκάριος
114,Συσκευασία,2024-01-02 23:16:00,Αποθηκάριος
114,Αποστολή,2024-01-03 02:16:00,Courier
115,Υποβολή Παραγγελίας,2024-01-02 08:00:00,Πελάτης
115,Έλεγχος Πληρωμής,2024-01-02 08:06:00,Σύστημα
115,Συλλογή Προϊόντων,2024-01-02 12:06:00,Αποθηκάριος
115,Συσκευασία,2024-01-02 12:20:00,Αποθηκάριος
115,Αποστολή,2024-01-02 13:20:00,Courier
116,Υποβολή Παραγγελίας,2024-01-02 07:43:00,Πελάτης
116,Έλεγχος Πληρωμής,2024-01-02 07:53:00,Σύστημα
116,Συλλογή Προϊόντων,2024-01-02 18:53:00,Αποθηκάριος
116,Συσκευασία,2024-01-02 19:03:00,Αποθηκάριος
116,Διόρθωση Συσκευασίας,2024-01-02 19:43:00,Επόπτης
116,Συσκευασία,2024-01-02 19:54:00,Αποθηκάριος
116,Αποστολή,2024-01-02 21:54:00,Courier
117,Υποβολή Παραγγελίας,2024-01-02 08:32:00,Πελάτης
117,Έλεγχος Πληρωμής,2024-01-02 08:33:00,Σύστημα
117,Συλλογή Προϊόντων,2024-01-02 15:33:00,Αποθηκάριος
117,Συσκευασία,2024-01-02 15:53:00,Αποθηκάριος
117,Αποστολή,2024-01-02 17:53:00,Courier
118,Υποβολή Παραγγελίας,2024-01-02 08:17:00,Πελάτης
118,Έλεγχος Πληρωμής,2024-01-02 08:18:00,Σύστημα
118,Συλλογή Προϊόντων,2024-01-03 00:18:00,Αποθηκάριος
118,Συσκευασία,2024-01-03 00:28:00,Αποθηκάριος
118,Αποστολή,2024-01-03 01:28:00,Courier
119,Υποβολή Παραγγελίας,2024-01-02 08:20:00,Πελάτης
119,Έλεγχος Πληρωμής,2024-01-02 08:22:00,Σύστημα
119,Συλλογή Προϊόντων,2024-01-02 15:22:00,Αποθηκάριος
119,Συσκευασία,2024-01-02 15:34:00,Αποθηκάριος
119,Αποστολή,2024-01-02 20:34:00,Courier
120,Υποβολή Παραγγελίας,2024-01-02 09:21:00,Πελάτης
120,Έλεγχος Πληρωμής,2024-01-02 09:28:00,Σύστημα
120,Συλλογή Προϊόντων,2024-01-02 23:28:00,Αποθηκάριος
120,Συσκευασία,2024-01-02 23:41:00,Αποθηκάριος
120,Αποστολή,2024-01-03 03:41:00,Courier
121,Υποβολή Παραγγελίας,2024-01-02 09:20:00,Πελάτης
121,Έλεγχος Πληρωμής,2024-01-02 09:25:00,Σύστημα
121,Συλλογή Προϊόντων,2024-01-03 06:25:00,Αποθηκάριος
121,Συσκευασία,2024-01-03 06:37:00,Αποθηκάριος
121,Αποστολή,2024-01-03 11:37:00,Courier
122,Υποβολή Παραγγελίας,2024-01-02 09:42:00,Πελάτης
122,Έλεγχος Πληρωμής,2024-01-02 09:49:00,Σύστημα
122,Ακύρωση Παραγγελίας,2024-01-02 10:36:00,Σύστημα
123,Υποβολή Παραγγελίας,2024-01-02 09:35:00,Πελάτης
123,Έλεγχος Πληρωμής,2024-01-02 09:49:00,Σύστημα
123,Συλλογή Προϊόντων,2024-01-03 04:49:00,Αποθηκάριος
123,Συσκευασία,2024-01-03 05:03:00,Αποθηκάριος
123,Αποστολή,2024-01-03 10:03:00,Courier
124,Υποβολή Παραγγελίας,2024-01-02 09:25:00,Πελάτης
124,Έλεγχος Πληρωμής,2024-01-02 09:40:00,Σύστημα
124,Συλλογή Προϊόντων,2024-01-02 12:40:00,Αποθηκάριος
124,Συσκευασία,2024-01-02 13:09:00,Αποθηκάριος
124,Διόρθωση Συσκευασίας,2024-01-02 13:38:00,Επόπτης
124,Συσκευασία,2024-01-02 13:48:00,Αποθηκάριος
124,Αποστολή,2024-01-02 18:48:00,Courier
125,Υποβολή Παραγγελίας,2024-01-02 10:15:00,Πελάτης
125,Έλεγχος Πληρωμής,2024-01-02 10:25:00,Σύστημα
125,Συλλογή Προϊόντων,2024-01-03 03:25:00,Αποθηκάριος
125,Συσκευασία,2024-01-03 03:53:00,Αποθηκάριος
125,Αποστολή,2024-01-03 08:53:00,Courier
126,Υποβολή Παραγγελίας,2024-01-02 10:18:00,Πελάτης
126,Έλεγχος Πληρωμής,2024-01-02 10:28:00,Σύστημα
126,Συλλογή Προϊόντων,2024-01-03 04:28:00,Αποθηκάριος
126,Συσκευασία,2024-01-03 04:43:00,Αποθηκάριος
126,Αποστολή,2024-01-03 07:43:00,Courier
127,Υποβολή Παραγγελίας,2024-01-02 11:01:00,Πελάτης
127,Έλεγχος Πληρωμής,2024-01-02 11:13:00,Σύστημα
127,Συλλογή Προϊόντων,2024-01-03 09:13:00,Αποθηκάριος
127,Συσκευασία,2024-01-03 09:23:00,Αποθηκάριος
127,Αποστολή,2024-01-03 14:23:00,Courier
128,Υποβολή Παραγγελίας,2024-01-02 11:11:00,Πελάτης
128,Έλεγχος Πληρωμής,2024-01-02 11:16:00,Σύστημα
128,Συλλογή Προϊόντων,2024-01-03 07:16:00,Αποθηκάριος
128,Συσκευασία,2024-01-03 07:27:00,Αποθηκάριος
